"OBJECTID","PIN","PARCELNB","TOWNSHIP","SECTION_","BLOCK","PARCEL","SHAPE_STAr","SHAPE_STLe","Acres"
172138,"172109101003","0172109101003","1721","091","01","003",16558597.85300000000,17752.66141650000,15384
172294,"172131105010","0172131105010","1721","311","05","010",155851.16650400000,1594.77780308000,145
172295,"172131105009","0172131105009","1721","311","05","009",305255.50927700000,2398.44513158000,284
172505,"172115100002","0172115100002","1721","151","00","002",416860.09375000000,3201.56894243000,387
172517,"172110401008","0172110401008","1721","104","01","008",229435.16992200000,1955.78538140000,213
172522,"172110401007","0172110401007","1721","104","01","007",39267.93261720000,1544.54247487000,37
173136,"172307401014","0172307401014","1723","074","01","014",40744.69335940000,809.02040019000,38
173153,"172307401011","0172307401011","1723","074","01","011",54453.63476560000,924.63472186900,51
173452,"172328401001","0172328401001","1723","284","01","001",99047.06494140000,1235.08428046000,92
173453,"172328401002","0172328401002","1723","284","01","002",43417.97851560000,823.46475208900,40
173458,"172328102056","0172328102056","1723","281","02","056",883947.91796900000,9128.48195314000,821
173468,"172310200001","0172310200001","1723","102","00","001",9243365.14307000000,15488.24058340000,8587
173512,"172129206001","0172129206001","1721","292","06","001",107050.01855500000,1291.67829133000,99
173513,"172129206002","0172129206002","1721","292","06","002",103619.66113300000,1325.87205881000,96
173514,"172129207001","0172129207001","1721","292","07","001",182393.77343800000,1984.46998275000,169
173515,"172129107001","0172129107001","1721","291","07","001",86330.96679690000,1224.34537572000,80
173516,"172129207002","0172129207002","1721","292","07","002",94010.97509770000,1382.01749383000,87
173517,"172129107002","0172129107002","1721","291","07","002",462840.77002000000,3772.09232490000,430
173537,"172316300009","0172316300009","1723","163","00","009",114496.67919900000,4098.04972996000,106
173875,"172328402004","0172328402004","1723","284","02","004",104329.73339800000,1654.10008658000,97
173876,"172328402002","0172328402002","1723","284","02","002",87098.08837890000,1318.03289556000,81
173877,"172328402003","0172328402003","1723","284","02","003",110226.16992200000,1389.41852048000,102
173878,"172328402001","0172328402001","1723","284","02","001",1088389.37695000000,4574.45728237000,1011
174027,"172110317032","0172110317032","1721","103","17","032",60907.25732420000,1140.84427032000,57
174031,"172307401015","0172307401015","1723","074","01","015",33410.96142580000,740.79957879900,31
174114,"172131110009","0172131110009","1721","311","10","009",179545.31445300000,2310.33776604000,167
174115,"172131110010","0172131110010","1721","311","10","010",161453.45654300000,1623.30636282000,150
184315,"172114301001","0172114301001","1721","143","01","001",234566.71435500000,4736.48228755000,218
184354,"172114305076","0172114305076","1721","143","05","076",43157.45458980000,1949.07489758000,40
201099,"172105111016","0172105111016","1721","051","11","016",469969.75830100000,2817.85941149000,437
201172,"172105106016","0172105106016","1721","051","06","016",38224.41308590000,1158.36912529000,36
201177,"172105118038","0172105118038","1721","051","18","038",64734.07617190000,1831.70521535000,60
201183,"172105113032","0172105113032","1721","051","13","032",45150.39501950000,887.01464294100,42
201189,"172105114044","0172105114044","1721","051","14","044",158154.28222700000,2019.04755880000,147
201271,"172105101045","0172105101045","1721","051","01","045",122653.46191400000,3895.30539927000,114
201284,"172105107024","0172105107024","1721","051","07","024",46972.62792970000,1468.40177665000,44
201323,"172105105069","0172105105069","1721","051","05","069",794885.04882800000,7650.47413213000,739
201349,"172105101044","0172105101044","1721","051","01","044",562232.21630900000,3163.33846108000,522
201401,"172114206002","0172114206002","1721","142","06","002",866437.27734400000,4145.63154845000,805
201402,"172114206006","0172114206006","1721","142","06","006",387495.77832000000,4392.44528916000,360
201404,"172114206001","0172114206001","1721","142","06","001",1650835.32227000000,5907.59892543000,1534
201406,"172114206003","0172114206003","1721","142","06","003",53322.23632810000,1363.68458525000,50
201409,"172318102010","0172318102010","1723","181","02","010",311932.03564500000,2660.51259419000,290
201424,"172318102011","0172318102011","1723","181","02","011",49217.71484380000,907.06564397700,46
201438,"172318102019","0172318102019","1723","181","02","019",35641.65332030000,796.03651411600,33
201441,"172318102015","0172318102015","1723","181","02","015",58589.32226560000,999.89964812800,54
201453,"172318102020","0172318102020","1723","181","02","020",52272.04931640000,927.20028345800,49
201456,"172318102016","0172318102016","1723","181","02","016",53290.54931640000,953.26001623900,50
201460,"172318102017","0172318102017","1723","181","02","017",43740.02099610000,864.00030287000,41
202583,"172309204030","0172309204030","1723","092","04","030",135395.81787100000,2885.61131373000,126
202927,"172309217028","0172309217028","1723","092","17","028",492821.83447300000,5595.21151963000,458
203712,"172119222041","0172119222041","1721","192","22","041",54872.76953130000,3883.22086593000,51
203742,"172119220044","0172119220044","1721","192","20","044",218574.57861300000,3073.41002491000,203
203749,"172119220045","0172119220045","1721","192","20","045",115862.40869100000,4274.75168166000,108
203818,"172119219083","0172119219083","1721","192","19","083",81950.03222660000,1359.36515544000,76
203840,"172106117005","0172106117005","1721","061","17","005",351434.19091800000,3419.29879105000,326
203841,"172106117002","0172106117002","1721","061","17","002",76575.29394530000,1121.72165412000,71
203860,"172112425007","0172112425007","1721","124","25","007",37062.45117190000,870.17262133200,34
203863,"172112425008","0172112425008","1721","124","25","008",58078.42724610000,1001.19097991000,54
203866,"172118201004","0172118201004","1721","182","01","004",38247.24414060000,831.93999999800,36
203868,"172118201002","0172118201002","1721","182","01","002",44298.25439450000,1003.14375001000,41
203873,"172112425005","0172112425005","1721","124","25","005",41074.12597660000,832.36958156600,38
203875,"172112425003","0172112425003","1721","124","25","003",46145.14062500000,864.83871752100,43
203888,"172133200001","0172133200001","1721","332","00","001",84645.71240230000,1750.37214139000,79
204038,"172112322011","0172112322011","1721","123","22","011",65449.86865230000,2371.23011285000,61
204041,"172112308095","0172112308095","1721","123","08","095",38492.61914060000,2527.91736952000,36
204485,"172317115005","0172317115005","1723","171","15","005",345649.23828100000,3336.17543730000,321
204486,"172317115006","0172317115006","1723","171","15","006",76533.41552730000,1140.49190025000,71
204487,"172118101043","0172118101043","1721","181","01","043",52258.80078130000,984.96583974600,49
204492,"172118141001","0172118141001","1721","181","41","001",119317.29345700000,1435.86758019000,111
204494,"172317115007","0172317115007","1723","171","15","007",217764.46875000000,1969.11355578000,202
204694,"172328302001","0172328302001","1723","283","02","001",886659.30322300000,4193.98673497000,824
204698,"172328400006","0172328400006","1723","284","00","006",407898.11816400000,2962.36200260000,379
204702,"172328400007","0172328400007","1723","284","00","007",3214765.99805000000,8510.92956581000,2987
204983,"172115200005","0172115200005","1721","152","00","005",150688.73828100000,1960.49026519000,140
204984,"172116100003","0172116100003","1721","161","00","003",355347.12255900000,3924.05993989000,330
204985,"172115200006","0172115200006","1721","152","00","006",281312.26562500000,3140.00511827000,261
204987,"172116100004","0172116100004","1721","161","00","004",145757.17041000000,1826.48718108000,135
205098,"172309225042","0172309225042","1723","092","25","042",106318.01464800000,5669.49804972000,99
205144,"172309228013","0172309228013","1723","092","28","013",64670.90527340000,1854.07001643000,60
205190,"172309228014","0172309228014","1723","092","28","014",435750.12109400000,2757.44867266000,405
205229,"172101108016","0172101108016","1721","011","08","016",157914.91162100000,2366.20129213000,147
205258,"172101105001","0172101105001","1721","011","05","001",553895.67138700000,3165.47452606000,515
205279,"172101112017","0172101112017","1721","011","12","017",35291.40185550000,1154.85308810000,33
205321,"172101104001","0172101104001","1721","011","04","001",118675.16503900000,1735.21607651000,110
205334,"172101106043","0172101106043","1721","011","06","043",254223.55029300000,6562.94140528000,236
205830,"172113400001","0172113400001","1721","134","00","001",219159.94287100000,8891.45818356000,204
205833,"172318200003","0172318200003","1723","182","00","003",261286.61914100000,2080.07504600000,243
205837,"172318200004","0172318200004","1723","182","00","004",712433.56689500000,3594.29168425000,662
206402,"172121103003","0172121103003","1721","211","03","003",117009.27099600000,1344.39759148000,109
206405,"172328400009","0172328400009","1723","284","00","009",439095.51855500000,5916.08275123000,408
206406,"172328301001","0172328301001","1723","283","01","001",245361.15966800000,2204.22182535000,228
206416,"172309407010","0172309407010","1723","094","07","010",86776.56201170000,1242.01972357000,81
206566,"172309414001","0172309414001","1723","094","14","001",196877.86279300000,2325.02149808000,183
206584,"172309106017","0172309106017","1723","091","06","017",32831.11181640000,3966.08488020000,31
206664,"172106117004","0172106117004","1721","061","17","004",50835.70849610000,1079.87834381000,47
206755,"172115100005","0172115100005","1721","151","00","005",217475.61816400000,3308.93736142000,202
207323,"172103102007","0172103102007","1721","031","02","007",240163.66113300000,1987.43740275000,223
207332,"172305106065","0172305106065","1723","051","06","065",33520.80517580000,3063.81758477000,31
207343,"172305105053","0172305105053","1723","051","05","053",63578.75488280000,1682.80992558000,59
207621,"172305200015","0172305200015","1723","052","00","015",620028.16503900000,3476.29602838000,576
207762,"172328300002","0172328300002","1723","283","00","002",860786.49609400000,4826.89304536000,800
207961,"172106222090","0172106222090","1721","062","22","090",36558.48925780000,2285.76395487000,34
207998,"172101301006","0172101301006","1721","013","01","006",108991.34765600000,1556.29631624000,101
208004,"172317214015","0172317214015","1723","172","14","015",57174.72509770000,1173.54480460000,53
208023,"172316100013","0172316100013","1723","161","00","013",651371.34863300000,3323.83468144000,605
208024,"172316100014","0172316100014","1723","161","00","014",2080212.11279000000,6092.01558994000,1933
208025,"172309100008","0172309100008","1723","091","00","008",528668.02978500000,4450.29155154000,491
208026,"172309100007","0172309100007","1723","091","00","007",1460098.85645000000,20540.40538840000,1356
208028,"172307400002","0172307400002","1723","074","00","002",280716.10302700000,3007.53180736000,261
208121,"172305310158","0172305310158","1723","053","10","158",243210.21240200000,12409.75436540000,226
208205,"172120201004","0172120201004","1721","202","01","004",208020.65429700000,1920.20714453000,193
208310,"172118301989","0172118301989","1721","183","01","989",61762.90722660000,2832.78530124000,57
208410,"172118301991","0172118301991","1721","183","01","991",775816.56054700000,4169.67235599000,721
208416,"172128200026","0172128200026","1721","282","00","026",415600.15087900000,2584.49052253000,386
